"id","airpolDirectQuestion","question","Inclusion","surveyedCountries","source","surveyTheme","year","countries","iso3","category"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Croatia","Eurobarometer 97.2","air pollution",2022,"Croatia","HRV","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Cyprus","Eurobarometer 97.2","air pollution",2022,"Cyprus","CYP","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Czechia","Eurobarometer 97.2","air pollution",2022,"Czechia","CZE","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Denmark","Eurobarometer 97.2","air pollution",2022,"Denmark","DNK","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Estonia","Eurobarometer 97.2","air pollution",2022,"Estonia","EST","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Finland","Eurobarometer 97.2","air pollution",2022,"Finland","FIN","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"France","Eurobarometer 97.2","air pollution",2022,"France","FRA","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Germany","Eurobarometer 97.2","air pollution",2022,"Germany","DEU","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Greece","Eurobarometer 97.2","air pollution",2022,"Greece","GRC","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Hungary","Eurobarometer 97.2","air pollution",2022,"Hungary","HUN","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Ireland","Eurobarometer 97.2","air pollution",2022,"Ireland","IRL","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Italy","Eurobarometer 97.2","air pollution",2022,"Italy","ITA","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Latvia","Eurobarometer 97.2","air pollution",2022,"Latvia","LVA","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Lithuania","Eurobarometer 97.2","air pollution",2022,"Lithuania","LTU","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Luxembourg","Eurobarometer 97.2","air pollution",2022,"Luxembourg","LUX","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Malta","Eurobarometer 97.2","air pollution",2022,"Malta","MLT","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Netherlands","Eurobarometer 97.2","air pollution",2022,"Netherlands","NLD","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Poland","Eurobarometer 97.2","air pollution",2022,"Poland","POL","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Portugal","Eurobarometer 97.2","air pollution",2022,"Portugal","PRT","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Romania","Eurobarometer 97.2","air pollution",2022,"Romania","ROU","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Slovakia","Eurobarometer 97.2","air pollution",2022,"Slovakia","SVK","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Slovenia","Eurobarometer 97.2","air pollution",2022,"Slovenia","SVN","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Spain","Eurobarometer 97.2","air pollution",2022,"Spain","ESP","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Sweden","Eurobarometer 97.2","air pollution",2022,"Sweden","SWE","Policy"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Austria","Eurobarometer 97.2","air pollution",2022,"Austria","AUT","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Belgium","Eurobarometer 97.2","air pollution",2022,"Belgium","BEL","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Bulgaria","Eurobarometer 97.2","air pollution",2022,"Bulgaria","BGR","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Croatia","Eurobarometer 97.2","air pollution",2022,"Croatia","HRV","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Cyprus","Eurobarometer 97.2","air pollution",2022,"Cyprus","CYP","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Czechia","Eurobarometer 97.2","air pollution",2022,"Czechia","CZE","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Denmark","Eurobarometer 97.2","air pollution",2022,"Denmark","DNK","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Estonia","Eurobarometer 97.2","air pollution",2022,"Estonia","EST","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Finland","Eurobarometer 97.2","air pollution",2022,"Finland","FIN","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"France","Eurobarometer 97.2","air pollution",2022,"France","FRA","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Germany","Eurobarometer 97.2","air pollution",2022,"Germany","DEU","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Greece","Eurobarometer 97.2","air pollution",2022,"Greece","GRC","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Hungary","Eurobarometer 97.2","air pollution",2022,"Hungary","HUN","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Ireland","Eurobarometer 97.2","air pollution",2022,"Ireland","IRL","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Italy","Eurobarometer 97.2","air pollution",2022,"Italy","ITA","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Latvia","Eurobarometer 97.2","air pollution",2022,"Latvia","LVA","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Lithuania","Eurobarometer 97.2","air pollution",2022,"Lithuania","LTU","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Luxembourg","Eurobarometer 97.2","air pollution",2022,"Luxembourg","LUX","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Malta","Eurobarometer 97.2","air pollution",2022,"Malta","MLT","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Netherlands","Eurobarometer 97.2","air pollution",2022,"Netherlands","NLD","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Poland","Eurobarometer 97.2","air pollution",2022,"Poland","POL","Behavior"
115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",1,"Portugal","Eurobarometer 97.2","air pollution",2022,"Portugal","PRT","Behavior"
