"iso3","id","airpolDirectQuestion","question","Perceptions","Behavior","Policy","Health","Priority","Inclusion","surveyedCountries","source","surveyTheme","year","repeatedMeasure","countries","Economy","Region","Income.group","Lending.category"
"LTU",166,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Farmers",0,0,0,0,1,1,"Lithuania","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",0,0,1,0,1,1,"Lithuania","Eurobarometer 97.2","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",170,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",0,0,0,0,1,1,"Lithuania","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",163,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - acidification (Acidification (known as acid rain, affecting forests etc.) and eutrophication (increase of organic matter in an ecosystem, such as excessive growth of algae causing fish die-offs in rivers or lakes)",1,0,0,0,0,1,"Lithuania","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",0,0,0,0,1,1,"Lithuania","Eurobarometer 97.2","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",167,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",0,0,0,0,1,1,"Lithuania","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,0,0,0,0,1,"Lithuania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",107,"Yes","In your opinion, which of the following are or would be the most effective ways of tackling problems of air quality",0,0,1,0,0,1,"Lithuania","Eurobarometer 97.2","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",110,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",0,0,0,0,1,1,"Lithuania","Eurobarometer 97.2","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",109,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Farmers",0,0,0,0,1,1,"Lithuania","Eurobarometer 97.2","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",102,"Yes","Do you think that, over the last 10 years, the air quality in (OUR COUNTRY) has …?",1,0,0,0,0,1,"Lithuania","Eurobarometer 97.2","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",169,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",0,0,1,0,1,1,"Lithuania","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",108,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Households",0,0,0,0,1,1,"Lithuania","Eurobarometer 97.2","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",0,0,1,0,0,1,"Lithuania","Eurobarometer 97.2","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",103,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - Respiratory diseases (eg. Lung diseases)",1,0,0,1,0,1,"Lithuania","Eurobarometer 97.2","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",165,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Households",0,0,0,0,1,1,"Lithuania","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",4,"Yes","Thinking about your neighbourhood, to what extent, if at all, was it affected by the following things over the last twelve months? a. Air Pollution",1,0,0,0,0,1,"Lithuania","ISSP","environment","2020","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LTU",168,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",0,0,0,0,1,1,"Lithuania","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Lithuania","Lithuania","Europe & Central Asia","High income",""
"LUX",125,"Yes","How much impact do you think each of the following has on air quality in (OUR COUNTRY)? Does it have a large impact, a moderate impact, a little impact or no impact at all? - Residential energy use (e.g. coal and wood for heating of individual households)",1,0,0,0,0,1,"Luxembourg","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Luxembourg","Luxembourg","Europe & Central Asia","High income",""
"LUX",104,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - Cardiovascular diseases (heart diseases)",1,0,0,1,0,1,"Luxembourg","Eurobarometer 97.2","air pollution","2022","","Luxembourg","Luxembourg","Europe & Central Asia","High income",""
"LUX",145,"Yes","The EU is analysing the current EU air quality policy with a view to publish a new Strategy – a 
Thematic Strategy on Air Pollution – before the end of 2013. Are you aware of this?",0,0,1,0,0,1,"Luxembourg","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Luxembourg","Luxembourg","Europe & Central Asia","High income",""
"LUX",135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",0,1,0,0,0,1,"Luxembourg","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Luxembourg","Luxembourg","Europe & Central Asia","High income",""
"LUX",171,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",0,0,1,0,0,1,"Luxembourg","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Luxembourg","Luxembourg","Europe & Central Asia","High income",""
"LUX",149,"Yes","The ‘National Emission Ceilings’ Directive of the European Parliament and the Conucil set 
ceilings for the total emissions from each country of the main air pollutants (e.g.: sulphur 
dioxide, nitrogen oxides, ammonia and volatile organic compounds). - Have you heard of National Emission Ceilings directive?",1,0,1,0,0,1,"Luxembourg","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Luxembourg","Luxembourg","Europe & Central Asia","High income",""
"LUX",170,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",0,0,0,0,1,1,"Luxembourg","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Luxembourg","Luxembourg","Europe & Central Asia","High income",""
"LUX",111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",0,0,0,0,1,1,"Luxembourg","Eurobarometer 97.2","air pollution","2022","","Luxembourg","Luxembourg","Europe & Central Asia","High income",""
"LUX",147,"Yes","The European Union has developed an extensive body of legislation which establishes health 
based standards and objectives for a number of pollutants in air, called ‘EU air quality 
standards’ - Have you heard of the EU air quality standards",1,0,1,0,0,1,"Luxembourg","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Luxembourg","Luxembourg","Europe & Central Asia","High income",""
"LUX",118,"Yes","How informed do you feel about air quality problems in (OUR COUNTRY)",1,0,0,0,0,1,"Luxembourg","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Luxembourg","Luxembourg","Europe & Central Asia","High income",""
"LUX",168,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",0,0,0,0,1,1,"Luxembourg","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Luxembourg","Luxembourg","Europe & Central Asia","High income",""
